0, -65, -14
0.05, -64.6, -13.999
0.1, -64.20373, -13.997921
0.15000000000000002, -63.81052855817419, -13.996763825
0.2, -63.41975539672061, -13.995529166886636
0.25, -63.03078703839668, -13.994217588799094
0.3, -62.64301268919647, -13.992829528617975
0.35, -62.255830307507026, -13.991365301627196
0.39999999999999997, -61.868642804748205, -13.989825102387071
0.44999999999999996, -61.48085432581286, -13.988209005845633
0.49999999999999994, -61.09186655971015, -13.986516967704949
0.5499999999999999, -60.701075031753575, -13.984748824049186
0.6, -60.30786532846836, -13.982904290231488
0.65, -59.91160920512052, -13.980982959006951
0.7000000000000001, -59.51166052335614, -13.97898429788897
0.7500000000000001, -59.10735096280636, -13.976907645695752
0.8000000000000002, -58.69798544554243, -13.974752208242617
0.8500000000000002, -58.28283720578568, -13.972517053123482
0.9000000000000002, -57.8611424290637, -13.970201103511515
0.9500000000000003, -57.432094374761256, -13.967803130893817
1.0000000000000002, -56.99483688336391, -13.965321746637875
1.0500000000000003, -56.548457154150476, -13.96275539226791
1.1000000000000003, -56.09197766004512, -13.960102328306473
1.1500000000000004, -55.62434704301107, -13.957360621510174
1.2000000000000004, -55.144429804765664, -13.954528130297266
1.2500000000000004, -54.65099457245676, -13.951602488127921
1.3000000000000005, -54.142700675647156, -13.948581084554284
1.3500000000000005, -53.618082717425786, -13.94546104360486
1.4000000000000006, -53.075532756016564, -13.94223919910474
1.4500000000000006, -52.513279630395495, -13.938912066456838
1.5000000000000007, -51.9293648595913, -13.935475810316461
1.5500000000000007, -51.32161441453219, -13.931926207478064
1.6000000000000008, -50.6876054955635, -13.928258604153493
1.6500000000000008, -50.02462723749895, -13.924467866648452
1.7000000000000008, -49.32963399303982, -13.920548324229303
1.7500000000000009, -48.59918949531377, -13.916493702703681
1.800000000000001, -47.8293997448042, -13.91229704690004
1.850000000000001, -47.01583186876369, -13.907950629802102
1.900000000000001, -46.1534154118408, -13.903445845546052
1.950000000000001, -45.23632146416781, -13.898773082782874
2.000000000000001, -44.25781361685156, -13.893921573992925
2.0500000000000007, -43.210062810076856, -13.888879215142302
2.1000000000000005, -42.08391549573738, -13.883632348489174
2.1500000000000004, -40.868600865342536, -13.878165499239833
2.2, -39.551357733334825, -13.87246105391366
2.25, -38.1169543168724, -13.866498864406413
2.3, -36.547063540081105, -13.860255756405381
2.3499999999999996, -34.81944093047566, -13.853704913356992
2.3999999999999995, -32.90682898400495, -13.846815096629731
2.4499999999999993, -30.775476687609608, -13.839549647329903
2.499999999999999, -28.38310844644631, -13.831865193020095
2.549999999999999, -25.67609060824142, -13.823709949516363
2.5999999999999988, -22.58540450498071, -13.815021457688495
2.6499999999999986, -19.020803565034257, -13.805723517131803
2.6999999999999984, -14.86213634391699, -13.795721954327679
2.7499999999999982, -9.946118138769497, -13.784898659642135
2.799999999999998, -4.045552208419045, -13.773102984610247
2.849999999999998, 3.164447874048795, -13.76013899206732
2.8999999999999977, 12.163594252859504, -13.745745963500443
2.9499999999999975, 23.687686164545795, -13.729567498686372
2.9999999999999973, -65, -5.711100393954776
3.049999999999997, -65.01444498030226, -5.718389293560822
3.099999999999997, -65.02838064850629, -5.725673793263321
3.149999999999997, -65.04181154143564, -5.73295379559976
3.1999999999999966, -65.0547422398313, -5.740229204112447
3.2499999999999964, -65.06717736380172, -5.747499923356301
3.2999999999999963, -65.07912156839947, -5.754765858905706
3.349999999999996, -65.09057953932502, -5.76202691736048
3.399999999999996, -65.10155598875785, -5.769283006350984
3.4499999999999957, -65.11205565131502, -5.776534034542385
3.4999999999999956, -65.12208328013676, -5.7837799116381055
3.5499999999999954, -65.13164364309891, -5.791020548382495
3.599999999999995, -65.14074151915126, -5.798255856562732
3.649999999999995, -65.14938169478118, -5.80548574901
3.699999999999995, -65.1575689606014, -5.812710139599946
3.7499999999999947, -65.1653081080607, -5.819928943252466
3.7999999999999945, -65.17260392627628, -5.827142075930826
3.8499999999999943, -65.17946119898625, -5.834349454640151
3.899999999999994, -65.1858847016205, -5.841550997425308
3.949999999999994, -65.19187919848844, -5.848746623368207
3.999999999999994, -65.19744944008151, -5.855936252584536
4.049999999999994, -65.2026001604887, -5.863119806219968
4.099999999999993, -65.20733607492275, -5.870297206445846
4.149999999999993, -65.2116618773553, -5.8774683764543845
4.199999999999993, -65.21558223825838, -5.884633240453401
4.249999999999993, -65.21910180245023, -5.8917917236605994
4.299999999999993, -65.22222518704302, -5.898943752297429
4.3499999999999925, -65.2249569794902, -5.90608925358254
4.399999999999992, -65.22730173573093, -5.913228155724856
4.449999999999992, -65.22926397842924, -5.920360387916277
4.499999999999992, -65.23084819530553, -5.927485880324047
4.549999999999992, -65.23205883755772, -5.934604564082784
4.599999999999992, -65.23290031836981, -5.941716371286213
4.6499999999999915, -65.23337701150521, -5.948821234978601
4.699999999999991, -65.23349324998223, -5.955919089145923
4.749999999999991, -65.23325332482953, -5.963009868706774
4.799999999999991, -65.23266148391882, -5.970093509503033
4.849999999999991, -65.23172193087228, -5.977169948290314
4.899999999999991, -65.23043882404255, -5.984239122728198
4.94999999999999, -65.22881627556247, -5.991300971370278
4.99999999999999, -65.22685835046241, -5.99835543365402
5.04999999999999, -65.22456906585273, -6.005402449890459
5.09999999999999, -65.22195239016901, -6.01244196125374
5.14999999999999, -65.21901224247763, -6.01947390977052
5.1999999999999895, -65.21575249183962, -6.0264982383092445
5.249999999999989, -65.21217695673029, -6.033514890569303
5.299999999999989, -65.20828940451258, -6.04052381107008
5.349999999999989, -65.20409355096189, -6.047524945139912
5.399999999999989, -65.19959305984018, -6.054518238904965
5.449999999999989, -65.19479154251746, -6.061503639278028
5.4999999999999885, -65.18969255763831, -6.068481093947254
5.549999999999988, -65.18429961083172, -6.075450551364834
5.599999999999988, -65.17861615446205, -6.0824119607356355
5.649999999999988, -65.17264558741938, -6.089365272005792
5.699999999999988, -65.16639125494719, -6.0963104358512705
5.749999999999988, -65.1598564485057, -6.103247403666408
5.799999999999987, -65.15304440566908, -6.110176127552443
5.849999999999987, -65.14595831005455, -6.117096560306025
5.899999999999987, -65.13860129128216, -6.12400865540773
5.949999999999987, -65.13097642496305, -6.130912367010579
5.999999999999987, -65.1230867327151, -6.137807649928561
6.0499999999999865, -65.11493518220398, -6.144694459625176
6.099999999999986, -65.10652468720846, -6.151572752201991
6.149999999999986, -65.0978581077083, -6.158442484387231
6.199999999999986, -65.08893824999338, -6.165303613524385
6.249999999999986, -65.0797678667926, -6.172156097560859
6.299999999999986, -65.07034965742147, -6.1789998950366565
6.349999999999985, -65.06068626794683, -6.185834965073104
6.399999999999985, -65.05078029136747, -6.19266126736162
6.449999999999985, -65.04063426780974, -6.199478762152532
6.499999999999985, -65.03025068473657, -6.206287410243942
6.549999999999985, -65.01963197716915, -6.213087172970645
6.5999999999999845, -65.00878052791988, -6.219878012193108
